2310,1838,1942
2320,1838,1942
2330,1845,1977
2340,1845,1977
2350,1845,1977
2360,1845,1977
2370,1842,1953
2380,1842,1953
2390,1842,1953
2400,1842,1968
2410,1885,1968
2420,1885,1968
2430,1885,1968
2440,1885,2011
2450,1885,2011
2460,1840,2011
2470,1840,2011
2480,1840,1984
2490,1837,1984
2500,1837,1984
2510,1837,1984
2520,1837,1984
2530,1845,2030
2540,1845,2030
2550,1845,2030
2560,1845,2030
2570,1845,2011
2580,1847,2011
2590,1847,2011
2600,1847,2011
2610,1837,1997
2620,1837,1997
2630,1837,1997
2640,1837,1997
2650,1844,2065
2660,1844,2065
2670,1844,2065
2680,1844,2009
2690,1831,2009
2700,1831,2009
2710,1831,2009
2720,1831,2009
2730,1849,2071
2740,1849,2071
2750,1849,2071
2760,1849,2071
2770,1849,2013
2780,1843,2013
2790,1843,2013
2800,1843,2013
2810,1835,2002
2820,1835,2002
2830,1835,2002
2840,1835,2002
2850,1835,2047
2860,1840,2047
2870,1840,2047
2880,1840,2047
2890,1842,1998
2900,1842,1998
2910,1842,1998
2920,1842,1998
2930,1842,2019
2940,1849,2019
2950,1849,2019
2960,1849,2019
2970,1838,1985
2980,1838,1985
2990,1838,1985
3000,1838,1985
3010,1838,2004
3020,1846,2004
3030,1846,2004
3040,1846,2004
3050,1846,1958
3060,1837,1958
3070,1837,1958
3080,1837,1958
3090,1848,1968
3100,1848,1968
3110,1848,1968
3120,1848,1968
3130,1848,2000
3140,1844,2000
3150,1844,2000
3160,1844,2000
3170,1837,1948
3180,1837,1948
3190,1837,1948
3200,1837,1948
3210,1844,2003
3220,1844,2003
3230,1844,2003
3240,1844,1969
3250,1842,1969
3260,1842,1969
3270,1842,1969
3280,1842,1969
3290,1846,1965
3300,1846,1965
3310,1846,1965
3320,1846,2011
3330,1834,2011
3340,1834,2011
3350,1834,2011
3360,1834,1984
3370,1834,1984
3380,1844,1984
3390,1844,1984
3400,1844,2024
3410,1842,2024
3420,1842,2024
3430,1842,2024
3440,1842,2024
3450,1849,1996
3460,1849,1996
3470,1849,1996
3480,1849,2004
3490,1828,2004
3500,1828,2004
3510,1828,2004
3520,1828,2030
3530,1878,2030
3540,1878,2030
3550,1878,2030
3560,1878,2012
3570,1878,2012
3580,1843,2012
3590,1843,2012
3600,1843,2012
3610,1843,2037
3620,1841,2037
3630,1841,2037
3640,1841,1997
3650,1843,1997
3660,1843,1997
3670,1843,1997
3680,1843,2040
3690,1820,2040
3700,1820,2040
3710,1820,2040
3720,1820,1996
3730,1820,1996
3740,1852,1996
3750,1852,1996
3760,1852,1996
3770,1852,1980
3780,1835,1980
3790,1835,1980
3800,1835,1980
3810,1846,2026
3820,1846,2026
3830,1846,2026
3840,1846,2026
3850,1830,1990
3860,1830,1990
3870,1830,1990
3880,1830,1990
3890,1830,2000
3900,1849,2000
3910,1849,2000
3920,1849,1990
3930,1841,1990
3940,1841,1990
3950,1841,1990
3960,1841,1990
3970,1841,1966
3980,1847,1966
3990,1847,1966
4000,1847,1966
4010,1840,2002
4020,1840,2002
4030,1840,1981
4040,1840,1981
4050,1840,1981
4060,1843,1981
4070,1843,1981
4080,1843,2008
4090,1837,2008
4100,1837,2008
4110,1837,1963
4120,1837,1963
4130,1837,1963
4140,1842,1963
4150,1842,1979
4160,1842,1979
4170,1849,1979
4180,1849,1979
4190,1849,1979
4200,1849,2019
4210,1834,2019
4220,1834,2019
4230,1834,1981
4240,1834,1981
4250,1840,1981
4260,1840,1981
4270,1840,1981
4280,1840,2021
4290,1840,2021
4300,1847,2021
4310,1847,1985
4320,1847,1985
4330,1839,1985
4340,1839,1985
4350,1839,2026
4360,1839,2026
4370,1839,2026
4380,1844,2026
4390,1844,2026
4400,1844,1990
4410,1836,1990
4420,1836,1990
4430,1836,1999
4440,1836,1999
4450,1836,1999
4460,1839,1999
4470,1839,2024
4480,1839,2024
4490,1843,2024
4500,1843,2024
4510,1843,1994
4520,1843,1994
4530,1842,1994
4540,1842,1994
4550,1842,2031
4560,1842,2031
4570,1842,2031
4580,1834,2031
4590,1834,1981
4600,1834,1981
4610,1842,1981
4620,1842,1981
4630,1842,1981
4640,1842,1998
4650,1841,1998
4660,1841,1998
4670,1841,2026
4680,1841,2026
4690,1841,2026
4700,1878,2026
4710,1878,1979
4720,1878,1979
4730,1878,1979
4740,1839,1979
4750,1839,2031
4760,1839,2031
4770,1828,2031
4780,1828,2031
4790,1828,1961
4800,1828,1961
4810,1828,1961
4820,1807,1961
4830,1807,1963
4840,1807,1963
4850,1782,1963
4860,1782,1963
4870,1782,1984
4880,1782,1984
4890,1707,1984
4900,1707,1984
4910,1707,1897
4920,1707,1897
4930,1595,1897
4940,1595,1897
4950,1595,1862
4960,1595,1862
4970,1595,1862
4980,1545,1862
4990,1545,1794
5000,1545,1794
5010,1502,1794
5020,1502,1794
5030,1502,1794
5040,1502,1822
5050,1462,1822
5060,1462,1822
5070,1462,1822
5080,1462,1766
5090,1420,1766
5100,1420,1766
5110,1420,1766
5120,1420,1751
5130,1383,1751
5140,1383,1751
5150,1383,1751
5160,1383,1773
5170,1331,1773
5180,1331,1773
5190,1331,1698
5200,1331,1698
5210,1296,1698
5220,1296,1698
5230,1296,1698
5240,1296,1670
5250,1249,1670
5260,1249,1670
5270,1249,1625
5280,1249,1625
5290,1249,1625
5300,1172,1625
5310,1172,1639
5320,1172,1639
5330,1172,1639
5340,1102,1639
5350,1102,1600
5360,1102,1600
5370,1055,1600
5380,1055,1600
5390,1055,1575
5400,1055,1575
5410,1055,1575
5420,1037,1575
5430,1037,1568
5440,1037,1568
5450,1037,1568
5460,976,1568
5470,976,1490
5480,976,1490
5490,921,1490
5500,921,1490
5510,921,1490
5520,921,1505
5530,921,1505
5540,884,1505
5550,884,1465
5560,884,1465
5570,836,1465
5580,836,1465
5590,836,1474
5600,836,1474
5610,795,1474
5620,795,1474
5630,795,1410
5640,795,1410
5650,795,1410
5660,721,1410
5670,721,1410
5680,721,1407
5690,721,1407
5700,653,1407
5710,653,1362
5720,653,1362
5730,604,1362
5740,604,1362
5750,604,1352
5760,604,1352
5770,565,1352
5780,565,1352
5790,565,1352
5800,565,1348
5810,565,1348
5820,514,1348
5830,514,1295
5840,514,1295
5850,514,1295
5860,480,1295
5870,480,1295
5880,480,1298
5890,480,1298
5900,431,1298
5910,431,1248
5920,431,1248
5930,377,1248
5940,377,1248
5950,377,1248
5960,377,1242
5970,326,1242
5980,326,1242
5990,326,1202
6000,326,1202
6010,267,1202
6020,267,1202
6030,267,1198
6040,199,1198
6050,199,1198
6060,199,1198
6070,199,1198
6080,199,1151
6090,162,1151
6100,162,1151
6110,162,1153
6120,162,1153
6130,115,1153
6140,115,1153
6150,115,1103
6160,75,1103
6170,75,1103
6180,75,1103
6190,75,1076
6200,31,1076
6210,31,1076
6220,31,1076
6230,31,1079
6240,31,1079
6250,1,1079
6260,1,1079
6270,1,1031
6280,0,1031
6290,0,1031
6300,0,1031
6310,0,1023
6320,0,1023
6330,0,1023
6340,0,1023
6350,0,981
6360,0,981
6370,0,981
6380,0,981
6390,0,968
6400,0,968
6410,0,968
6420,0,968
6430,0,928
6440,0,928
6450,0,928
6460,0,928
6470,0,910
6480,0,910
6490,0,910
6500,0,910
6510,0,866
6520,0,866
6530,0,866
6540,0,866
6550,0,866
6560,0,860
6570,0,860
6580,0,860
6590,0,822
6600,0,822
6610,0,822
6620,0,822
6630,0,817
6640,0,817
6650,0,817
6660,0,817
6670,0,772
6680,0,772
6690,0,772
6700,0,772
6710,0,772
6720,0,758
6730,0,758
6740,0,758
6750,0,746
6760,0,746
6770,0,746
6780,0,746
6790,0,709
6800,0,709
6810,0,709
6820,0,709
6830,0,701
6840,0,701
6850,0,701
6860,0,701
6870,0,701
6880,0,660
6890,0,660
6900,0,660
6910,0,650
6920,0,650
6930,0,650
6940,0,650
6950,0,614
6960,0,614
6970,0,614
6980,0,614
6990,0,605
7000,0,605
7010,0,605
7020,0,605
7030,0,605
7040,0,566
7050,0,566
7060,0,566
7070,0,566
7080,0,556
7090,0,556
7100,0,556
7110,0,556
7120,0,520
7130,0,520
7140,0,520
7150,0,509
7160,0,509
7170,0,509
7180,0,509
7190,0,476
7200,0,476
7210,0,476
7220,0,476
7230,0,476
7240,0,461
7250,0,461
7260,0,461
7270,0,461
7280,0,420
7290,0,420
7300,0,420
7310,0,420
7320,0,417
7330,0,417
7340,0,417
7350,0,382
7360,0,382
7370,0,382
7380,0,382
7390,0,382
7400,0,359
7410,0,359
7420,0,359
7430,0,359
7440,0,323
7450,0,323
7460,0,323
7470,0,323
7480,0,310
7490,0,310
7500,0,310
7510,0,310
7520,0,276
7530,0,276
7540,0,276
7550,0,276
7560,0,256
7570,0,256
7580,0,256
7590,0,222
7600,0,222
7610,0,222
7620,0,222
7630,0,190
7640,0,190
7650,0,190
7660,0,190
7670,0,162
7680,0,162
7690,0,162
7700,0,162
7710,0,142
7720,0,142
7730,0,142
7740,0,142
7750,0,142
7760,0,122
7770,0,122
7780,0,122
7790,0,122
7800,0,99
7810,0,99
7820,0,99
7830,0,99
7840,0,75
7850,0,75
7860,0,75
7870,0,75
7880,0,55
7890,0,55
7900,0,55
7910,0,55
7920,0,30
7930,0,30
7940,0,30
7950,0,30
7960,0,8
7970,0,8
7980,0,8
7990,0,0
8000,0,0
8010,0,0
8020,0,0
8030,0,0
8040,0,0
8050,0,0
8060,0,0
8070,0,0
8080,0,0
8090,0,0
8100,0,0
8110,0,0
8120,0,0
8130,0,0
8140,0,0
8150,0,0
8160,0,0
8170,0,0
8180,0,0
8190,0,0
8200,0,0
8210,0,0
8220,0,0
8230,0,0
8240,0,0
8250,0,0
8260,0,0
8270,0,0
