8000,1495,2037
8025,1497,2037
8050,1527,1982
8075,1527,2019
8100,1551,2019
8125,1551,1977
8150,1561,2008
8175,1598,2008
8200,1598,1966
8225,1572,2002
8250,1559,2002
8275,1553,1958
8300,1553,1958
8325,1543,2002
8350,1543,1962
8375,1562,1962
8400,1515,2009
8425,1515,1969
8450,1506,1969
8475,1506,1969
8500,1491,2022
8525,1475,1989
8550,1475,2028
8575,1494,2028
8600,1451,1992
8625,1451,1992
8650,1437,2031
8675,1436,1997
8700,1436,1997
8725,1428,2034
8750,1428,1985
8775,1461,1985
8800,1429,2026
8825,1429,2026
8850,1435,2023
8875,1435,1973
8900,1455,1973
8925,1474,2013
8950,1474,2013
8975,1524,1970
9000,1512,2003
9025,1512,1968
9050,1533,1968
9075,1533,2012
9100,1532,2012
9125,1538,1969
9150,1538,2016
9175,1584,2016
9200,1533,1975
9225,1533,2022
9250,1527,2022
9275,1524,1984
9300,1524,1984
9325,1515,2033
9350,1515,1983
9375,1531,1983
9400,1493,2033
9425,1493,1989
9450,1481,1989
9475,1467,2023
9500,1467,2023
9525,1464,1982
9550,1464,2021
9575,1492,2021
9600,1456,1971
9625,1454,1976
9650,1327,1396
9675,1086,1492
9700,1169,1492
9725,1169,1568
9750,1244,1568
9775,1317,1614
9800,1317,1616
9825,1399,1616
9850,1431,1649
9875,1431,1649
9900,1481,1723
9925,1481,1720
9950,1524,1776
9975,1563,1776
10000,1563,1776
10025,1636,1814
10050,1626,1796
10075,1626,1850
10100,1638,1850
10125,1638,1842
10150,1625,1900
10175,1631,1900
10200,1631,1900
10225,1651,1883
10250,1608,1932
10275,1608,1911
10300,1584,1911
10325,1584,1981
10350,1566,1939
10375,1576,1939
10400,1576,2001
10425,1523,2001
10450,1523,1976
10475,1495,1976
10500,1471,2011
10525,1471,2011
10550,1442,2000
10575,1456,2046
10600,1413,1994
10625,1413,1994
10650,1397,2058
10675,1397,2027
10700,1385,2027
10725,1372,2057
10750,1372,2057
10775,1410,2075
10800,1410,2032
10825,1370,2032
10850,1378,2041
10875,1378,2078
10900,1405,2078
10925,1429,2030
10950,1429,2030
10975,1502,2071
11000,1507,2021
11025,1507,2021
11050,1539,2034
11075,1539,2034
11100,1563,2030
11125,1572,1986
11150,1572,1951
11175,1596,1951
11200,1584,1951
11225,1584,1996
11250,1567,1946
11275,1567,1970
11300,1557,1970
11325,1553,1970
11350,1553,1985
11375,1562,1945
11400,1521,1984
11425,1521,1984
11450,1511,1963
11475,1511,1963
11500,1495,2008
11525,1479,1982
11550,1479,1982
11575,1504,2029
11600,1456,1993
11625,1456,1993
11650,1442,2039
11675,1442,2039
11700,1435,1991
11725,1433,2033
11750,1433,1988
11775,1441,1988
11800,1430,2041
11825,1430,2041
11850,1420,1998
11875,1420,2027
11900,1441,2027
11925,1454,1989
11950,1454,1989
11975,1502,2028
12000,1496,1975
12025,1496,1975
12050,1518,2021
12075,1518,1975
12100,1532,1975
12125,1542,2004
12150,1542,2004
12175,1567,2012
12200,1547,1973
12225,1547,1973
12250,1542,1961
12275,1542,2017
12300,1535,2017
12325,1526,1976
12350,1526,2012
12375,1550,2012
12400,1501,1988
12425,1501,1988
12450,1487,2021
12475,1487,2021
12500,1481,2015
12525,1462,1991
12550,1462,1991
12575,1488,1987
12600,1456,2017
12625,1456,2017
12650,1452,2031
12675,1452,2031
12700,1450,1984
12725,1451,2017
12750,1451,1985
12775,1489,1985
12800,1469,2021
12825,1469,2021
12850,1483,1968
12875,1483,2026
12900,1495,2026
12925,1532,1978
12950,1532,1978
12975,1508,2008
13000,1522,1978
13025,1522,1978
13050,1524,2019
13075,1524,1967
13100,1518,1967
13125,1553,2017
13150,1553,1983
13175,1511,1983
13200,1523,2008
13225,1523,2008
13250,1505,1989
13275,1505,2024
13300,1502,2024
13325,1526,1970
13350,1526,2024
13375,1483,1987
13400,1167,1539
13425,1087,1463
13450,1163,1542
13475,1163,1542
13500,1251,1588
13525,1251,1599
13550,1315,1599
13575,1402,1671
13600,1402,1670
13625,1429,1670
13650,1482,1736
13675,1482,1736
13700,1526,1743
13725,1526,1800
13750,1602,1800
13775,1604,1781
13800,1604,1781
13825,1632,1852
13850,1632,1828
13875,1641,1902
13900,1630,1902
13925,1630,1902
13950,1674,1894
13975,1625,1894
14000,1625,1904
14025,1617,1904
14050,1598,1969
14075,1598,1937
14100,1608,1937
14125,1608,1990
14150,1549,1977
14175,1521,1977
14200,1521,2012
14225,1492,2012
14250,1467,2028
14275,1467,2008
14300,1474,2008
14325,1474,2008
14350,1429,2038
14375,1412,2015
14400,1412,2024
14425,1394,2024
14450,1394,2065
14475,1386,2065
14500,1401,2069
14525,1401,2016
14550,1367,2029
14575,1382,2029
14600,1382,2066
14625,1377,2066
14650,1377,2039
14675,1388,2039
14700,1453,1992
14725,1453,2033
14750,1461,1960
14775,1499,1960
14800,1499,2004
14825,1531,2004
14850,1590,1958
14875,1590,1976
14900,1581,1976
14925,1581,1947
14950,1580,1997
14975,1563,1997
15000,1563,1941
15025,1575,1941
15050,1599,2003
15075,1599,1966
15100,1557,1966
15125,1557,2011
15150,1543,2011
15175,1526,1989
15200,1526,2035
15225,1541,2035
15250,1501,1990
15275,1501,2046
15300,1491,2046
15325,1491,2046
15350,1467,2008
15375,1465,2032
15400,1465,1997
15425,1475,1997
15450,1431,2038
15475,1431,1972
15500,1423,1972
15525,1423,2019
15550,1429,2019
15575,1416,1985
15600,1416,1996
15625,1453,1996
15650,1430,1968
15675,1430,2011
15700,1448,2011
15725,1468,1954
15750,1468,2005
15775,1493,2005
15800,1538,1976
15825,1538,1976
15850,1531,2005
15875,1531,1981
15900,1538,1981
15925,1536,2025
15950,1536,2025
15975,1574,1974
16000,1574,2008
16025,1531,2008
16050,1528,1956
16075,1528,1965
16100,1476,1965
16125,1395,1965
16150,1395,1820
16175,1404,1820
16200,1364,1839
16225,1364,1839
16250,1278,1790
16275,1278,1788
16300,1256,1788
16325,1240,1706
16350,1240,1703
16375,1219,1703
16400,1164,1650
16425,1164,1650
16450,1146,1664
16475,1146,1615
16500,1101,1615
16525,1067,1587
16550,1067,1587
16575,1068,1539
16600,1068,1555
16625,1002,1555
16650,973,1527
16675,973,1449
16700,944,1449
16725,902,1461
16750,902,1415
16775,876,1415
16800,858,1397
16825,858,1397
16850,814,1355
16875,814,1368
16900,785,1368
16925,755,1300
16950,755,1300
16975,728,1300
17000,728,1264
17025,708,1264
17050,671,1246
17075,671,1218
17100,635,1218
17125,604,1179
17150,604,1168
17175,578,1168
17200,578,1130
17225,533,1130
17250,522,1117
17275,522,1067
17300,481,1067
17325,437,1065
17350,437,1023
17375,414,1023
17400,378,1023
17425,378,1003
17450,347,959
17475,347,958
17500,309,958
17525,276,920
17550,276,879
17575,236,879
17600,205,848
17625,205,848
17650,172,817
17675,172,794
17700,139,794
17725,99,751
17750,99,751
17775,63,728
17800,26,702
17825,26,702
17850,3,650
17875,3,644
17900,0,644
17925,-1,644
17950,-1,570
17975,-1,570
18000,0,524
18025,0,524
18050,0,501
18075,0,470
18100,0,470
18125,0,428
18150,0,428
18175,0,396
18200,0,360
18225,0,360
18250,0,332
18275,0,298
18300,0,298
18325,0,262
18350,0,262
18375,0,233
18400,0,192
18425,0,192
