3725,2006,1999
3750,1949,1999
3775,1949,2022
3800,1953,1981
3825,1953,1981
3850,1966,2041
3875,2004,2041
3900,2004,1987
3925,1944,2026
3950,1962,2026
3975,1962,1997
4000,1961,2020
4025,1961,2020
4050,1957,1972
4075,2003,1972
4100,2003,2024
4125,1954,1969
4150,1966,1969
4175,1966,2006
4200,1972,1980
4225,1972,1980
4250,1988,2012
4275,1966,2012
4300,1966,1964
4325,1965,2035
4350,1967,2035
4375,1967,1973
4400,1958,2015
4425,1958,2015
4450,2001,1998
4475,1981,2023
4500,1981,2023
4525,1953,1980
4550,1958,2035
4575,1958,2035
4600,1969,1983
4625,1969,1983
4650,2011,2015
4675,1956,1987
4700,1956,1987
4725,1962,2011
4750,1965,1970
4775,1965,1970
4800,2005,2019
4825,2005,2019
4850,1958,1972
4875,1964,2007
4900,1964,2007
4925,1964,1987
4950,2006,2012
4975,2006,2012
5000,1965,1975
5025,1965,1975
5050,1959,2034
5075,1965,1977
5100,1965,1977
5125,1968,2021
5150,1983,1991
5175,1983,1991
5200,1965,2019
5225,1965,2019
5250,1969,1976
5275,1958,2026
5300,1958,2026
5325,1995,1971
5350,1955,2012
5375,1955,2012
5400,1969,1985
5425,1969,1985
5450,1948,2014
5475,1996,1971
5500,1996,1971
5525,1953,2027
5550,1961,1975
5575,1961,1975
5600,1960,2015
5625,1960,2015
5650,1949,1990
5675,1987,2018
5700,1987,2018
5725,1965,1980
5750,1951,2031
5775,1951,2031
5800,1946,1982
5825,1946,1982
5850,1994,2015
5875,1966,1988
5900,1966,1988
5925,1951,2015
5950,1954,1973
5975,1954,1973
6000,1953,2027
6025,1953,2027
6050,1996,1976
6075,1952,2014
6100,1952,2014
6125,1957,1988
6150,1953,2018
6175,1953,2018
6200,1997,1972
6225,1997,1972
6250,1952,2032
6275,1953,1972
6300,1953,1972
6325,1960,2019
6350,1948,1987
6375,1948,1987
6400,2005,2016
6425,2005,2016
6450,1961,1975
6475,1954,2030
6500,1954,2030
6525,1964,1971
6550,1998,2015
6575,1998,2015
6600,1958,1988
6625,1958,1988
6650,1968,2017
6675,1951,1972
6700,1951,1972
6725,1999,2029
6750,1962,1974
6775,1962,1974
6800,1960,2013
6825,1960,2013
6850,1952,2027
6875,1957,1974
6900,1957,1974
6925,2005,2019
6950,1949,1981
6975,1949,1981
7000,1954,2017
7025,1954,2017
7050,1959,1974
7075,1999,2029
7100,1999,2029
7125,1949,1972
7150,1951,2017
7175,1951,2017
7200,1953,1987
7225,1953,1987
7250,1968,2020
7275,1980,1975
7300,1980,1975
7325,1950,2029
7350,1956,1978
7375,1956,1978
7400,1952,2013
7425,1952,2013
7450,1995,1987
7475,1939,2013
7500,1939,2013
7525,1953,1976
7550,1960,2027
7575,1960,2027
7600,1949,1978
7625,1949,1978
7650,1985,2011
7675,1956,1989
7700,1956,1989
7725,1953,2017
7750,1954,1976
7775,1954,1976
7800,1996,2028
7825,1996,2028
7850,1948,1982
7875,1948,2016
7900,1948,2016
7925,1959,1990
7950,1993,2022
7975,1993,2022
8000,1951,1973
8025,1951,1973
8050,1947,2032
8075,1958,1975
8100,1958,1975
8125,1959,2017
8150,1995,1985
8175,1995,1985
8200,1951,2016
8225,1951,2016
8250,1958,1971
8275,1960,2022
8300,1993,2022
8325,1993,1972
8350,1953,2012
8375,1953,2012
8400,1962,1984
8425,1958,1984
8450,1958,2019
8475,1951,1973
8500,1985,1973
8525,1985,2030
8550,1942,1970
8575,1942,1970
8600,1935,1992
8625,1887,1992
8650,1887,1953
8675,1820,1918
8700,1778,1918
8725,1778,1831
8750,1758,1848
8775,1758,1848
8800,1693,1802
8825,1654,1811
8850,1654,1811
8875,1669,1741
8900,1601,1725
8925,1601,1725
8950,1546,1674
8975,1546,1674
9000,1527,1687
9025,1483,1637
9050,1483,1637
9075,1471,1617
9100,1417,1566
9125,1417,1566
9150,1374,1582
9175,1374,1582
9200,1350,1511
9225,1324,1515
9250,1324,1515
9275,1307,1459
9300,1262,1461
9325,1262,1461
9350,1218,1434
9375,1218,1434
9400,1196,1382
9425,1155,1378
9450,1155,1378
9475,1123,1329
9500,1107,1339
9525,1107,1339
9550,1061,1275
9575,1061,1275
9600,1018,1277
9625,994,1241
9650,994,1241
9675,965,1222
9700,952,1174
9725,952,1174
9750,902,1185
9775,902,1185
9800,884,1129
9825,840,1133
9850,840,1133
9875,821,1099
9900,796,1060
9925,796,1060
9950,759,1055
9975,759,1055
10000,723,1000
10025,696,1005
10050,696,1005
10075,666,958
10100,631,936
10125,631,936
10150,612,903
10175,612,903
10200,576,895
10225,540,838
10250,540,838
10275,506,834
10300,486,795
10325,486,795
10350,456,759
10375,456,759
10400,426,741
10425,401,702
10450,401,702
10475,370,679
10500,349,643
10525,349,643
10550,310,615
10575,310,615
10600,293,576
10625,272,574
10650,272,574
10675,245,518
10700,223,481
10725,223,481
10750,194,470
10775,194,470
10800,172,417
10825,147,398
10850,147,398
10875,128,359
10900,109,347
10925,109,347
10950,86,300
10975,86,300
11000,63,274
11025,42,236
11050,42,236
11075,18,208
11100,3,188
11125,3,188
11150,0,159
11175,0,159
11200,0,126
11225,0,97
11250,0,97
11275,0,63
11300,0,35
11325,0,35
11350,0,10
11375,0,10
11400,0,0
11425,0,0
11450,0,0
11475,0,0
11500,0,0
11525,0,0
11550,0,0
11575,0,0
